0.19506136	-0.18993017	0.11159432	-0.054173704	0.0493103	0.16664393	0.06197932	0.08634714	0.13106826	-0.025409248	0.112726785	0.20404844	0.010123039	0.25598887	-0.03948044	0.1116162
0.19073357	-0.23801212	0.17915379	-0.13098703	0.121231586	0.24478424	0.17355992	0.19479556	0.048127368	-0.1855665	-0.13208815	0.227717	0.07152284	0.18896136	-0.116839394	0.18492289
0.36313456	-0.40097415	0.28998277	-0.16811812	0.24541728	0.35954747	0.12708728	0.3441025	0.016395878	-0.30132458	-0.010189471	0.349714	0.13036874	-0.005879917	-0.30962503	0.2586925
-1.2129974	1.034618	-0.9573857	0.4947398	-0.67759633	-1.0565941	-0.1436885	-0.9721362	0.11745921	0.72664154	0.07066309	-1.0485585	-0.41494182	0.35945147	0.7544176	-0.76691383
-0.11274574	0.021232266	-0.05835615	0.0375283	-0.058178116	-0.06526218	-0.00010529031	-0.08745845	-0.010757238	0.037042912	-0.03196638	-0.02383642	0.0012040152	0.011150457	0.080863826	0.0025041823
0.04038633	-0.04305959	0.08429388	-0.015897755	0.081176266	0.021506075	0.08800948	0.062584765	-0.06961211	-0.019525427	-0.025656726	0.07739653	0.079205394	-0.15690866	-0.09580391	0.055175114
-1.1142632	0.8695185	-0.9246781	0.5878503	-0.74413097	-0.93245095	-0.5183398	-0.84623003	0.33379903	0.75479627	0.50954187	-0.9446074	-0.5203268	0.14586198	0.82836264	-0.7960908
0.027928827	-0.0029438783	0.049668852	-0.08860986	0.01416943	0.006187769	0.050806478	0.081386074	0.019280104	-0.10347855	-0.015185022	0.096433364	0.014162249	0.07501973	-0.058751047	0.028148135
-0.9128727	0.8031898	-0.7251037	0.4738363	-0.63352346	-0.7855819	-0.4020267	-0.75068694	0.32043308	0.6649469	0.35908797	-0.74816734	-0.44832492	0.10261228	0.5943413	-0.5825013
0.01576003	-0.029382998	0.024553888	-0.015353781	0.01569804	0.07702842	0.008134863	-0.01386099	0.0043507605	-0.043548312	-0.00641079	-0.011163885	-0.020444669	0.021185754	-0.05816257	-0.03720158
-1.0612526	0.9939053	-0.9328846	0.559001	-0.7768006	-0.95564544	-0.3445542	-0.89937395	0.3734036	0.811529	0.40669844	-0.89592135	-0.5889242	0.48968738	0.7757641	-0.76297677
0.24042362	-0.20684545	0.18865392	-0.120066725	0.21193185	0.16911471	0.12538953	0.26165196	-0.07763653	-0.16263416	-0.104580835	0.21356535	0.10831435	-0.09681633	-0.17283334	0.14927818
-0.6013488	0.59351337	-0.5609285	0.3230474	-0.43933016	-0.52369153	-0.0568615	-0.5408782	0.12015341	0.41546866	0.02519651	-0.53355825	-0.3047866	0.36980638	0.49960238	-0.4092613
0.8477971	-0.690761	0.68425995	-0.4594916	0.61582464	0.75522494	0.29883012	0.65218097	-0.30577907	-0.6539787	-0.29768437	0.7075966	0.41651303	-0.24154362	-0.5669342	0.56260854
0.04607987	-0.044265218	0.025365943	-0.045294415	-9.176371e-05	0.051227175	-0.02520661	0.015147037	-0.06265271	-0.0478457	0.0592159	0.028277157	0.06911878	-0.06185174	-0.011618575	0.024802333
-0.06827244	0.13538913	-0.13047034	0.11508976	-0.025566803	-0.04794792	-0.05139346	-0.06733165	0.07031381	0.121526174	0.09730444	-0.058824416	-0.063488305	0.04587841	0.07338791	-0.11717865
0.17599237	-0.20002244	0.15465705	-0.12678117	0.11547389	0.11375195	0.1219806	0.15827632	-0.21809031	-0.15171342	-0.15755048	0.11098202	0.12668735	-0.19337468	-0.16159925	0.16184264
-0.18198802	0.26802346	-0.16034763	-0.014261865	-0.10147424	-0.17567113	0.2968878	-0.20243593	-0.09529975	0.066460416	-0.3089408	-0.23123363	0.05655916	0.35864934	0.10473139	-0.04713625
-0.46326768	0.4792211	-0.44244635	0.30740267	-0.43164378	-0.45034167	-0.14701599	-0.436659	0.26954144	0.3908716	0.13555738	-0.46285838	-0.35829064	0.39220542	0.44919944	-0.3834757
0.20357722	-0.20343609	0.19729015	-0.07870086	0.09167579	0.16191292	-0.065773785	0.17614631	0.0598322	-0.09218092	0.07153287	0.1573979	0.007461345	0.018282872	-0.13061593	0.13619633
-0.26988915	0.20392677	-0.17781161	0.21184053	-0.21167932	-0.26569253	-0.25190318	-0.22691356	0.28840393	0.27232784	0.28476635	-0.18733825	-0.26470932	0.21096887	0.21313988	-0.2134057
0.0817403	-0.086787246	0.08116047	-0.12293303	0.1724539	0.15412183	0.17199354	0.16285269	-0.09073864	-0.117309764	-0.17100492	0.07618981	0.16632009	0.054290608	-0.14317657	0.08746458
-0.0177577	-0.034057584	-0.0033411467	0.009328548	-0.042165335	-0.022556363	-0.07524035	0.007549128	0.004605544	0.040400065	-0.013759274	0.015237583	0.06577421	-0.08077298	-0.03440065	-0.03072674
-0.86725396	0.7783922	-0.8478995	0.67002547	-0.72655207	-0.8708186	-0.52977234	-0.8537022	0.61290014	0.7519529	0.56866854	-0.7717261	-0.6267738	0.54527634	0.8497992	-0.74844396
0.20543782	-0.1903062	0.17503244	-0.011593301	0.08380212	0.14819373	-0.05611694	0.08479486	0.010897711	-0.045581598	0.07361535	0.16880958	0.0101517895	-0.07122799	-0.09464936	0.054101735
0.19932364	-0.10841133	0.22066934	-0.19678144	0.16818753	0.2184078	0.27270514	0.20565376	-0.17152596	-0.1711557	-0.2884088	0.14135642	0.18242678	0.32680517	-0.18821298	0.16182972
0.002348254	-0.071674295	-0.020020735	0.03577818	0.033184715	0.015569342	-0.051382072	0.044846397	0.0555607	-0.054544456	0.074006855	0.068154834	-0.018288828	-0.031252183	0.028267222	0.02289321
0.2260665	-0.20338768	0.19250192	-0.12713775	0.16037735	0.17500155	0.031100651	0.1858283	-0.038275976	-0.13068785	-0.040563095	0.1698483	0.124976985	-0.12442706	-0.16893503	0.16567683
0.2934645	-0.27256632	0.2725469	-0.2659683	0.20959246	0.25457856	0.30252886	0.21361417	-0.22903974	-0.28844345	-0.25019756	0.26715052	0.22190519	-0.16493076	-0.29858238	0.24740548
-0.6757778	0.66794616	-0.6054753	0.35804105	-0.5133998	-0.65303314	-0.23363505	-0.6520741	0.33142835	0.6157806	0.14472985	-0.6926542	-0.42672306	0.6675636	0.59993845	-0.5104856
-0.37010357	0.30333892	-0.27615657	0.07834276	-0.24696773	-0.32863453	0.015393413	-0.33161545	0.11496056	0.26653737	-0.12105729	-0.3356646	-0.11604692	0.58107793	0.23390362	-0.21137528
-1.089832	0.95794445	-0.9484582	0.74573356	-0.8900205	-0.9620314	-0.6166068	-0.9609299	0.7135581	0.9506882	0.61620975	-0.9583469	-0.7180832	0.62453955	0.87975043	-0.91135573
-0.70866936	0.6493462	-0.66361165	0.531939	-0.64250404	-0.6272337	-0.54307944	-0.63586855	0.5722069	0.6285949	0.5595082	-0.6194126	-0.61964166	0.46820754	0.62333024	-0.5763771
0.3290337	-0.35425106	0.35830656	-0.23504265	0.27303013	0.3683825	0.09940171	0.37283587	-0.17328823	-0.32502794	-0.12606534	0.39439887	0.22620237	-0.24086057	-0.30339473	0.3274906
0.21114883	-0.15268797	0.17332447	-0.17265595	0.14716993	0.13925062	0.11854595	0.23000395	-0.12290686	-0.18715766	-0.07516857	0.2187891	0.12761492	-0.020227384	-0.17194909	0.16826105
-0.14451173	0.08539082	-0.0701708	0.13011199	-0.1170991	-0.10317864	-0.12102893	-0.0871887	0.21961184	0.16502349	0.17276265	-0.09040523	-0.15490948	0.028707674	0.13095073	-0.09442012
-0.117129266	0.17520109	-0.11581804	-0.041027017	-0.0007798697	-0.14460965	0.27120882	-0.13151418	-0.02497125	0.05372642	-0.28155896	-0.14389047	-0.022246236	0.79225427	0.09145771	-0.018046036
0.26775166	-0.27499926	0.20485735	-0.1304971	0.2612969	0.32245347	0.09733104	0.27741364	-0.151842	-0.26606807	-0.15416422	0.25624695	0.1724115	-0.06096956	-0.18995939	0.23135777
0.101871334	-0.17391516	0.10936587	-0.058550626	0.060127895	0.14021052	-0.008381434	0.11238456	-0.0633155	-0.062846795	-0.021126103	0.15884583	0.078533545	-0.06330781	-0.13576578	0.099184856
0.0048949765	0.021870768	0.04497763	-0.024032727	0.05516649	0.017510207	0.14414397	-0.023882676	0.0041623507	0.045453653	-0.12699902	-0.025138164	-0.0077768317	0.18253048	0.011837078	0.049078993
-0.06125833	-0.0041583255	-0.07852696	0.019828213	0.013217093	-0.08317104	0.018108414	0.0031772065	0.004790734	-0.006581262	0.0767293	-0.07314366	-0.004365332	0.0046376544	-0.00017971527	0.011843614
-0.07158098	0.034791693	-0.046168983	0.056176607	-0.044178724	-0.080745205	-0.035637513	-0.043536104	0.09551077	0.023057092	-0.016309954	-0.03577282	-0.11491178	0.25621986	0.13609616	-0.093307585
0.37544584	-0.36846158	0.33926097	-0.26451126	0.29584554	0.39544117	0.22185689	0.34243762	-0.22202227	-0.27062666	-0.19153674	0.35561377	0.22845481	-0.15908499	-0.30631346	0.34018478
1.0468682	-0.9839061	1.0122758	-0.8411167	0.91417605	1.0075654	0.68695396	0.9338664	-0.733359	-0.9254327	-0.71600395	0.99255866	0.7873396	-0.5196179	-0.9532866	0.9214302
-1.0477841	1.028158	-0.91879725	0.68442744	-0.8208452	-0.98266464	-0.48525378	-0.9564	0.6260917	0.93919194	0.41696206	-0.9931387	-0.72524405	1.0241613	0.990339	-0.84702927
0.061633267	-0.062372357	0.13324046	-0.10940929	0.075033516	0.05360005	0.21600589	0.09280322	-0.07264294	-0.035506833	-0.17470174	0.099509	0.07641669	0.27506974	-0.04294358	0.058998402
-0.09075333	0.041777663	-0.0862007	0.018691406	-0.077450015	-0.12856948	-0.0372408	-0.036429875	0.044634335	0.0451577	0.023520572	-0.096277356	-0.05029414	0.07099937	0.034243334	-0.04363023
2.0827365	-2.0477602	2.0874279	-1.6523211	1.893783	2.0670211	1.4121934	2.0319865	-1.718603	-2.1024396	-1.5556772	1.9934231	1.7462317	-1.7909027	-2.0552163	1.8827146
-1.4039227	1.1850011	-1.2145448	0.98836887	-1.167118	-1.2616175	-0.88519144	-1.2207783	0.91968536	1.2225052	0.9202976	-1.1956159	-0.98708487	0.6449836	1.2602384	-1.193109
-0.4408515	0.41019046	-0.49339524	0.33323982	-0.36462167	-0.45141593	-0.17597479	-0.44166994	0.31212193	0.43518773	0.13769744	-0.45693558	-0.31878448	0.603056	0.40866023	-0.39977112
-0.13266447	0.11171127	-0.103763305	0.036982883	-0.102099046	-0.15338318	-0.05003335	-0.14353094	0.08896156	0.085885994	-0.05847432	-0.10716665	-0.05375198	0.3027518	0.076643944	-0.11829081
0.65748703	-0.64964646	0.6197137	-0.5103295	0.5841804	0.6477187	0.35833767	0.61758375	-0.44268897	-0.55201286	-0.3728303	0.63495106	0.5021439	-0.49265885	-0.6440295	0.5266006
-0.6633684	0.53565985	-0.6659417	0.42575464	-0.5722256	-0.60626054	-0.4164377	-0.55651575	0.48473477	0.55123067	0.35755193	-0.57649416	-0.4658822	0.5323898	0.5466752	-0.54414475
0.18827102	-0.12123573	0.111656085	-0.20073986	0.12948024	0.18162054	0.24217156	0.109898485	-0.1416785	-0.13264327	-0.24963784	0.17583367	0.1698594	0.28743422	-0.16272597	0.1825269
0.30681765	-0.24915422	0.28879294	-0.21195652	0.2532455	0.2438633	0.15987861	0.25441432	-0.11611208	-0.19621088	-0.16938645	0.19755316	0.17867666	-0.09659702	-0.2205566	0.19628228
-0.03784704	0.026580842	-0.12599042	0.09361565	-0.07395012	-0.06299992	-0.20328785	-0.10924675	0.09131199	0.043332294	0.16528644	-0.08926986	-0.14635141	0.01751464	0.108920425	-0.09147461
-0.106874205	0.13745727	-0.06561109	0.19629867	-0.085073784	-0.14438109	-0.15022564	-0.08150135	0.14107998	0.15988329	0.18691564	-0.08924211	-0.13757335	0.0046350583	0.15233606	-0.12400328
-0.035162315	0.11426575	-0.029922282	0.008181911	-0.02582007	0.0041271015	0.07219862	-0.088696286	0.09071158	0.08741946	-0.06978031	-0.052560024	-0.091196805	0.29538485	0.062222667	-0.012667345
0.26827943	-0.28981328	0.26959693	-0.24205397	0.27182475	0.30091614	0.16235031	0.318116	-0.25927883	-0.2743012	-0.1854858	0.2738225	0.24483806	-0.34178522	-0.28370577	0.27990803
-0.6942825	0.6218959	-0.65062606	0.53460366	-0.5566426	-0.57509816	-0.49480674	-0.6144951	0.46670184	0.59711856	0.49743167	-0.54608876	-0.5480824	0.32812256	0.5584123	-0.5596559
-1.3167726	1.1056709	-1.2261021	0.9680735	-1.1381054	-1.2317913	-0.90173274	-1.1192346	0.97934496	1.1130602	0.9333835	-1.1374327	-0.9273201	0.6198685	1.1894543	-1.07046
